property_id,ward_id,ward_name,zone,lat,lng,address,pincode,property_type,area_sqm,detection_type,confidence,ndbi_delta,area_delta,ndvi_drop,osm_status,db_match,baseline_year,comparison_year,detected_at,status,estimated_annual_tax_inr,owner_name,s3_geojson_key
GVMC-076-0023,76,Poorna Market (Ward 76),Suryabagh,17.695701,83.302326,"D.No 27, Beach Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,942,new_build,0.81,0.82,0.77,0.79,0.69,0.45,2022,2024,2024-05-27T01:00:00Z,underassessed,75360,"Rajesh Kumar",mock/ward-76/GVMC-076-0023.json
GVMC-076-0024,76,Poorna Market (Ward 76),Suryabagh,17.698417,83.305457,"D.No 4-8, Nagar Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,240,change_of_use,0.97,0.93,0.79,0.92,0.62,0.71,2022,2024,2024-03-25T04:00:00Z,pending,9600,"Srinivas Patnaik",mock/ward-76/GVMC-076-0024.json
GVMC-076-0025,76,Poorna Market (Ward 76),Suryabagh,17.688217,83.29405,"D.No 41-2, Beach Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,439,new_build,0.64,0.61,0.54,0.63,0.41,0.49,2022,2024,2024-09-15T05:00:00Z,pending,35120,"Ramesh Murthy",mock/ward-76/GVMC-076-0025.json
GVMC-076-0026,76,Poorna Market (Ward 76),Suryabagh,17.698597,83.28924,"D.No 44, Colony Road, Poorna Market, Visakhapatnam - 530022",530022,Industrial,935,new_build,0.65,0.68,0.55,0.59,0.42,0.57,2022,2024,2024-12-19T05:00:00Z,already_assessed,74800,"Swathi Devi",mock/ward-76/GVMC-076-0026.json
GVMC-076-0027,76,Poorna Market (Ward 76),Suryabagh,17.685424,83.291853,"D.No 24, Lane, Poorna Market, Visakhapatnam - 530022",530022,Residential,589,new_build,0.86,0.74,0.66,0.69,0.55,0.62,2022,2024,2024-06-23T01:00:00Z,pending,47120,"Anil Raju",mock/ward-76/GVMC-076-0027.json
GVMC-076-0028,76,Poorna Market (Ward 76),Suryabagh,17.697685,83.303996,"D.No 20-9, Beach Road, Poorna Market, Visakhapatnam - 530022",530022,Commercial,664,new_build,0.57,0.51,0.47,0.49,0.51,0.34,2022,2024,2024-03-02T03:00:00Z,pending,53120,"Ramesh Raju",mock/ward-76/GVMC-076-0028.json
GVMC-076-0029,76,Poorna Market (Ward 76),Suryabagh,17.690137,83.289,"D.No 10, Nagar Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,634,new_build,0.98,0.98,0.89,0.81,0.8,0.6,2022,2024,2024-05-07T03:00:00Z,pending,50720,"Lakshmi Murthy",mock/ward-76/GVMC-076-0029.json
GVMC-076-0030,76,Poorna Market (Ward 76),Suryabagh,17.698211,83.305616,"D.No 21-7, Temple Street, Poorna Market, Visakhapatnam - 530022",530022,Residential,230,new_build,0.45,0.39,0.39,0.37,0.42,0.23,2022,2024,2024-07-14T02:00:00Z,verified,18400,"Anitha Reddy",mock/ward-76/GVMC-076-0030.json
GVMC-076-0031,76,Poorna Market (Ward 76),Suryabagh,17.707478,83.290956,"D.No 14, Lane, Poorna Market, Visakhapatnam - 530022",530022,Residential,736,new_build,0.69,0.58,0.53,0.59,0.54,0.37,2022,2024,2024-08-26T03:00:00Z,verified,58880,"Divya Murthy",mock/ward-76/GVMC-076-0031.json
GVMC-076-0032,76,Poorna Market (Ward 76),Suryabagh,17.700022,83.29651,"D.No 42, Nagar Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,372,change_of_use,0.92,0.87,0.72,0.85,0.73,0.6,2022,2024,2024-09-02T02:00:00Z,pending,14880,"Divya Chowdary",mock/ward-76/GVMC-076-0032.json
GVMC-076-0033,76,Poorna Market (Ward 76),Suryabagh,17.68655,83.28519,"D.No 6-8, Main Road, Poorna Market, Visakhapatnam - 530022",530022,Commercial,158,new_build,0.56,0.5,0.38,0.55,0.41,0.44,2022,2024,2024-01-04T05:00:00Z,pending,12640,"Anil Sarma",mock/ward-76/GVMC-076-0033.json
GVMC-076-0034,76,Poorna Market (Ward 76),Suryabagh,17.714127,83.301644,"D.No 29, Lane, Poorna Market, Visakhapatnam - 530022",530022,Commercial,196,new_build,0.86,0.89,0.71,0.75,0.7,0.71,2022,2024,2024-06-18T04:00:00Z,pending,15680,"Srinivas Chowdary",mock/ward-76/GVMC-076-0034.json
GVMC-076-0035,76,Poorna Market (Ward 76),Suryabagh,17.708649,83.29164,"D.No 12-3, Cross Street, Poorna Market, Visakhapatnam - 530022",530022,Residential,337,change_of_use,0.79,0.73,0.64,0.68,0.7,0.56,2022,2024,2024-06-20T05:00:00Z,pending,13480,"Lakshmi Murthy",mock/ward-76/GVMC-076-0035.json
GVMC-076-0036,76,Poorna Market (Ward 76),Suryabagh,17.71101,83.309412,"D.No 42, Beach Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,498,new_build,0.74,0.63,0.66,0.66,0.59,0.45,2022,2024,2024-11-15T05:00:00Z,pending,39840,"Anitha Kumar",mock/ward-76/GVMC-076-0036.json
GVMC-076-0037,76,Poorna Market (Ward 76),Suryabagh,17.689158,83.286529,"D.No 2, Market Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,399,change_of_use,0.66,0.6,0.47,0.52,0.39,0.35,2022,2024,2024-12-03T03:00:00Z,pending,15960,"Swathi Murthy",mock/ward-76/GVMC-076-0037.json
GVMC-076-0038,76,Poorna Market (Ward 76),Suryabagh,17.692909,83.304785,"D.No 16, Colony Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,709,new_build,0.69,0.62,0.51,0.58,0.48,0.38,2022,2024,2024-05-25T02:00:00Z,pending,56720,"Ravi Naidu",mock/ward-76/GVMC-076-0038.json
GVMC-076-0039,76,Poorna Market (Ward 76),Suryabagh,17.696002,83.28579,"D.No 5, Colony Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,786,new_build,0.77,0.76,0.6,0.76,0.62,0.61,2022,2024,2024-04-04T04:00:00Z,pending,62880,"Venkata Rao",mock/ward-76/GVMC-076-0039.json
GVMC-076-0040,76,Poorna Market (Ward 76),Suryabagh,17.696517,83.302761,"D.No 6, Cross Street, Poorna Market, Visakhapatnam - 530022",530022,Residential,642,new_build,0.77,0.66,0.57,0.71,0.49,0.49,2022,2024,2024-02-17T02:00:00Z,already_assessed,51360,"Padma Rao",mock/ward-76/GVMC-076-0040.json
GVMC-076-0041,76,Poorna Market (Ward 76),Suryabagh,17.689238,83.286381,"D.No 17, Main Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,382,new_build,0.53,0.5,0.41,0.48,0.46,0.37,2022,2024,2024-11-01T04:00:00Z,pending,30560,"Kavitha Naidu",mock/ward-76/GVMC-076-0041.json
GVMC-076-0042,76,Poorna Market (Ward 76),Suryabagh,17.69188,83.309359,"D.No 36, Ring Road Extension, Poorna Market, Visakhapatnam - 530022",530022,Industrial,193,change_of_use,0.94,0.82,0.87,0.88,0.78,0.68,2022,2024,2024-11-10T04:00:00Z,pending,7720,"Kavitha Reddy",mock/ward-76/GVMC-076-0042.json
GVMC-076-0043,76,Poorna Market (Ward 76),Suryabagh,17.701144,83.307061,"D.No 20, Lane, Poorna Market, Visakhapatnam - 530022",530022,Residential,581,new_build,0.68,0.69,0.6,0.68,0.61,0.59,2022,2024,2024-12-02T01:00:00Z,pending,46480,"Suresh Kumar",mock/ward-76/GVMC-076-0043.json
GVMC-076-0044,76,Poorna Market (Ward 76),Suryabagh,17.703097,83.304593,"D.No 23, Beach Road, Poorna Market, Visakhapatnam - 530022",530022,Commercial,434,change_of_use,0.55,0.49,0.4,0.56,0.44,0.34,2022,2024,2024-03-20T04:00:00Z,pending,17360,"Anil Sarma",mock/ward-76/GVMC-076-0044.json
GVMC-076-0045,76,Poorna Market (Ward 76),Suryabagh,17.688099,83.302949,"D.No 5-4, Nagar Road, Poorna Market, Visakhapatnam - 530022",530022,Commercial,221,new_build,0.52,0.45,0.38,0.47,0.39,0.3,2022,2024,2024-05-08T02:00:00Z,pending,17680,"Lakshmi Sarma",mock/ward-76/GVMC-076-0045.json
GVMC-076-0046,76,Poorna Market (Ward 76),Suryabagh,17.701354,83.284394,"D.No 20-7, Market Road, Poorna Market, Visakhapatnam - 530022",530022,Mixed Use,768,new_build,0.85,0.84,0.75,0.8,0.55,0.7,2022,2024,2024-02-17T03:00:00Z,pending,61440,"Ravi Murthy",mock/ward-76/GVMC-076-0046.json
GVMC-076-0047,76,Poorna Market (Ward 76),Suryabagh,17.694062,83.280919,"D.No 16-6, Market Road, Poorna Market, Visakhapatnam - 530022",530022,Vacant Land,578,new_build,0.49,0.47,0.42,0.45,0.33,0.31,2022,2024,2024-07-12T02:00:00Z,verified,46240,"Divya Devi",mock/ward-76/GVMC-076-0047.json
GVMC-076-0048,76,Poorna Market (Ward 76),Suryabagh,17.687297,83.280756,"D.No 37, Temple Street, Poorna Market, Visakhapatnam - 530022",530022,Residential,915,new_build,0.87,0.75,0.82,0.82,0.55,0.64,2022,2024,2024-06-14T01:00:00Z,pending,73200,"Srinivas Raju",mock/ward-76/GVMC-076-0048.json
GVMC-076-0049,76,Poorna Market (Ward 76),Suryabagh,17.700855,83.306788,"D.No 1, Main Road, Poorna Market, Visakhapatnam - 530022",530022,Residential,944,new_build,0.75,0.78,0.72,0.66,0.54,0.49,2022,2024,2024-05-26T03:00:00Z,verified,75520,"Haritha Patnaik",mock/ward-76/GVMC-076-0049.json
GVMC-076-0050,76,Poorna Market (Ward 76),Suryabagh,17.700604,83.296643,"D.No 35, Ring Road Extension, Poorna Market, Visakhapatnam - 530022",530022,Vacant Land,560,new_build,0.78,0.78,0.62,0.7,0.52,0.66,2022,2024,2024-04-10T03:00:00Z,underassessed,44800,"Ramesh Sarma",mock/ward-76/GVMC-076-0050.json
GVMC-077-0001,77,Malkapuram (Ward 77),Gnanapuram,17.660709,83.280953,"D.No 4, Cross Street, Malkapuram, Visakhapatnam - 530026",530026,Commercial,294,change_of_use,0.51,0.55,0.48,0.53,0.47,0.36,2022,2024,2024-12-23T02:00:00Z,already_assessed,11760,"Mahesh Murthy",mock/ward-77/GVMC-077-0001.json
GVMC-077-0002,77,Malkapuram (Ward 77),Gnanapuram,17.69919,83.262709,"D.No 44, Cross Street, Malkapuram, Visakhapatnam - 530026",530026,Commercial,569,change_of_use,0.46,0.37,0.48,0.44,0.25,0.34,2022,2024,2024-12-07T03:00:00Z,pending,22760,"Mahesh Rao",mock/ward-77/GVMC-077-0002.json
GVMC-077-0003,77,Malkapuram (Ward 77),Gnanapuram,17.691252,83.286892,"D.No 30, Nagar Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,324,change_of_use,0.62,0.57,0.45,0.6,0.53,0.34,2022,2024,2024-08-05T01:00:00Z,verified,12960,"Krishna Sarma",mock/ward-77/GVMC-077-0003.json
GVMC-077-0004,77,Malkapuram (Ward 77),Gnanapuram,17.687528,83.269855,"D.No 24-4, Ring Road Extension, Malkapuram, Visakhapatnam - 530026",530026,Residential,365,new_build,0.93,0.88,0.72,0.87,0.67,0.59,2022,2024,2024-10-23T04:00:00Z,false_positive,29200,"Ramesh Naidu",mock/ward-77/GVMC-077-0004.json
GVMC-077-0005,77,Malkapuram (Ward 77),Gnanapuram,17.677769,83.272417,"D.No 16-4, Temple Street, Malkapuram, Visakhapatnam - 530026",530026,Commercial,599,change_of_use,0.67,0.64,0.55,0.59,0.47,0.48,2022,2024,2024-10-06T01:00:00Z,pending,23960,"Suresh Varma",mock/ward-77/GVMC-077-0005.json
GVMC-077-0006,77,Malkapuram (Ward 77),Gnanapuram,17.699717,83.282754,"D.No 30, Colony Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,300,new_build,0.45,0.39,0.31,0.39,0.33,0.25,2022,2024,2024-09-08T01:00:00Z,pending,24000,"Ramesh Sarma",mock/ward-77/GVMC-077-0006.json
GVMC-077-0007,77,Malkapuram (Ward 77),Gnanapuram,17.684953,83.268295,"D.No 3, Cross Street, Malkapuram, Visakhapatnam - 530026",530026,Residential,544,change_of_use,0.84,0.84,0.67,0.83,0.55,0.53,2022,2024,2024-05-12T03:00:00Z,pending,21760,"Kavitha Patnaik",mock/ward-77/GVMC-077-0007.json
GVMC-077-0008,77,Malkapuram (Ward 77),Gnanapuram,17.668221,83.256564,"D.No 8, Beach Road, Malkapuram, Visakhapatnam - 530026",530026,Commercial,529,new_build,0.85,0.74,0.78,0.79,0.57,0.57,2022,2024,2024-11-07T04:00:00Z,pending,42320,"Ravi Reddy",mock/ward-77/GVMC-077-0008.json
GVMC-077-0009,77,Malkapuram (Ward 77),Gnanapuram,17.687052,83.27033,"D.No 37, Market Road, Malkapuram, Visakhapatnam - 530026",530026,Industrial,450,change_of_use,0.75,0.66,0.57,0.72,0.54,0.51,2022,2024,2024-01-23T02:00:00Z,false_positive,18000,"Venkata Chowdary",mock/ward-77/GVMC-077-0009.json
GVMC-077-0010,77,Malkapuram (Ward 77),Gnanapuram,17.672587,83.245632,"D.No 43, Beach Road, Malkapuram, Visakhapatnam - 530026",530026,Commercial,493,new_build,0.73,0.67,0.55,0.72,0.45,0.42,2022,2024,2024-08-14T05:00:00Z,underassessed,39440,"Prasad Chowdary",mock/ward-77/GVMC-077-0010.json
GVMC-077-0011,77,Malkapuram (Ward 77),Gnanapuram,17.69193,83.247788,"D.No 41, Lane, Malkapuram, Visakhapatnam - 530026",530026,Residential,114,change_of_use,0.52,0.51,0.53,0.52,0.41,0.31,2022,2024,2024-03-12T05:00:00Z,false_positive,4560,"Venkata Raju",mock/ward-77/GVMC-077-0011.json
GVMC-077-0012,77,Malkapuram (Ward 77),Gnanapuram,17.689181,83.256201,"D.No 44-5, Ring Road Extension, Malkapuram, Visakhapatnam - 530026",530026,Residential,811,new_build,0.89,0.78,0.67,0.77,0.75,0.71,2022,2024,2024-12-06T02:00:00Z,false_positive,64880,"Ramesh Devi",mock/ward-77/GVMC-077-0012.json
GVMC-077-0013,77,Malkapuram (Ward 77),Gnanapuram,17.670947,83.258831,"D.No 2, Temple Street, Malkapuram, Visakhapatnam - 530026",530026,Commercial,452,new_build,0.85,0.87,0.75,0.75,0.6,0.65,2022,2024,2024-08-04T03:00:00Z,pending,36160,"Sowjanya Prasad",mock/ward-77/GVMC-077-0013.json
GVMC-077-0014,77,Malkapuram (Ward 77),Gnanapuram,17.663149,83.284194,"D.No 24, Ring Road Extension, Malkapuram, Visakhapatnam - 530026",530026,Vacant Land,60,change_of_use,0.74,0.73,0.56,0.66,0.64,0.43,2022,2024,2024-04-14T04:00:00Z,verified,2400,"Sunitha Devi",mock/ward-77/GVMC-077-0014.json
GVMC-077-0015,77,Malkapuram (Ward 77),Gnanapuram,17.664446,83.284336,"D.No 32, Market Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,538,new_build,0.72,0.71,0.53,0.65,0.47,0.43,2022,2024,2024-07-15T02:00:00Z,underassessed,43040,"Prasad Varma",mock/ward-77/GVMC-077-0015.json
GVMC-077-0016,77,Malkapuram (Ward 77),Gnanapuram,17.687975,83.286299,"D.No 42, Colony Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,446,change_of_use,0.7,0.65,0.53,0.57,0.42,0.39,2022,2024,2024-06-25T04:00:00Z,already_assessed,17840,"Divya Kumar",mock/ward-77/GVMC-077-0016.json
GVMC-077-0017,77,Malkapuram (Ward 77),Gnanapuram,17.696526,83.276769,"D.No 38, Temple Street, Malkapuram, Visakhapatnam - 530026",530026,Residential,129,change_of_use,0.52,0.43,0.45,0.45,0.41,0.43,2022,2024,2024-04-25T04:00:00Z,underassessed,5160,"Rajesh Devi",mock/ward-77/GVMC-077-0017.json
GVMC-077-0018,77,Malkapuram (Ward 77),Gnanapuram,17.685444,83.266779,"D.No 45-2, Cross Street, Malkapuram, Visakhapatnam - 530026",530026,Residential,607,new_build,0.47,0.39,0.33,0.45,0.26,0.25,2022,2024,2024-10-18T04:00:00Z,pending,48560,"Suresh Raju",mock/ward-77/GVMC-077-0018.json
GVMC-077-0019,77,Malkapuram (Ward 77),Gnanapuram,17.665369,83.265303,"D.No 28-6, Cross Street, Malkapuram, Visakhapatnam - 530026",530026,Residential,473,change_of_use,0.66,0.57,0.48,0.56,0.43,0.4,2022,2024,2024-04-02T03:00:00Z,underassessed,18920,"Haritha Patnaik",mock/ward-77/GVMC-077-0019.json
GVMC-077-0020,77,Malkapuram (Ward 77),Gnanapuram,17.677043,83.278239,"D.No 28, Main Road, Malkapuram, Visakhapatnam - 530026",530026,Commercial,724,new_build,0.89,0.92,0.71,0.83,0.64,0.59,2022,2024,2024-09-08T04:00:00Z,pending,57920,"Anitha Naidu",mock/ward-77/GVMC-077-0020.json
GVMC-077-0021,77,Malkapuram (Ward 77),Gnanapuram,17.666144,83.244058,"D.No 33-5, Temple Street, Malkapuram, Visakhapatnam - 530026",530026,Residential,619,new_build,0.66,0.63,0.66,0.49,0.52,0.44,2022,2024,2024-01-20T03:00:00Z,verified,49520,"Haritha Varma",mock/ward-77/GVMC-077-0021.json
GVMC-077-0022,77,Malkapuram (Ward 77),Gnanapuram,17.666278,83.259017,"D.No 25, Nagar Road, Malkapuram, Visakhapatnam - 530026",530026,Industrial,111,new_build,0.91,0.94,0.81,0.8,0.71,0.62,2022,2024,2024-10-14T01:00:00Z,pending,8880,"Mahesh Naidu",mock/ward-77/GVMC-077-0022.json
GVMC-077-0023,77,Malkapuram (Ward 77),Gnanapuram,17.684325,83.264834,"D.No 17-5, Nagar Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,522,new_build,0.73,0.77,0.56,0.63,0.64,0.6,2022,2024,2024-01-19T01:00:00Z,pending,41760,"Venkata Reddy",mock/ward-77/GVMC-077-0023.json
GVMC-077-0024,77,Malkapuram (Ward 77),Gnanapuram,17.695695,83.289061,"D.No 12, Temple Street, Malkapuram, Visakhapatnam - 530026",530026,Residential,67,change_of_use,0.48,0.44,0.38,0.41,0.34,0.29,2022,2024,2024-07-16T03:00:00Z,pending,2680,"Anil Raju",mock/ward-77/GVMC-077-0024.json
GVMC-077-0025,77,Malkapuram (Ward 77),Gnanapuram,17.680499,83.283658,"D.No 44, Colony Road, Malkapuram, Visakhapatnam - 530026",530026,Commercial,446,change_of_use,0.65,0.58,0.61,0.61,0.59,0.43,2022,2024,2024-06-14T01:00:00Z,verified,17840,"Rajesh Kumar",mock/ward-77/GVMC-077-0025.json
GVMC-077-0026,77,Malkapuram (Ward 77),Gnanapuram,17.673003,83.249052,"D.No 34-9, Beach Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,565,change_of_use,0.6,0.65,0.51,0.56,0.42,0.36,2022,2024,2024-03-04T01:00:00Z,verified,22600,"Anitha Reddy",mock/ward-77/GVMC-077-0026.json
GVMC-077-0027,77,Malkapuram (Ward 77),Gnanapuram,17.696871,83.281762,"D.No 33-8, Beach Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,758,new_build,0.44,0.48,0.36,0.45,0.35,0.38,2022,2024,2024-10-24T02:00:00Z,verified,60640,"Srinivas Murthy",mock/ward-77/GVMC-077-0027.json
GVMC-077-0028,77,Malkapuram (Ward 77),Gnanapuram,17.675464,83.244786,"D.No 21, Colony Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,930,new_build,0.92,0.92,0.69,0.76,0.76,0.55,2022,2024,2024-12-08T04:00:00Z,already_assessed,74400,"Sowjanya Rao",mock/ward-77/GVMC-077-0028.json
GVMC-077-0029,77,Malkapuram (Ward 77),Gnanapuram,17.670929,83.287542,"D.No 10, Ring Road Extension, Malkapuram, Visakhapatnam - 530026",530026,Mixed Use,822,new_build,0.68,0.71,0.54,0.65,0.53,0.45,2022,2024,2024-05-19T05:00:00Z,false_positive,65760,"Anil Devi",mock/ward-77/GVMC-077-0029.json
GVMC-077-0030,77,Malkapuram (Ward 77),Gnanapuram,17.663903,83.289855,"D.No 32, Main Road, Malkapuram, Visakhapatnam - 530026",530026,Commercial,164,new_build,0.5,0.4,0.48,0.48,0.47,0.39,2022,2024,2024-02-19T03:00:00Z,already_assessed,13120,"Venkata Patnaik",mock/ward-77/GVMC-077-0030.json
GVMC-077-0031,77,Malkapuram (Ward 77),Gnanapuram,17.662086,83.276748,"D.No 11, Cross Street, Malkapuram, Visakhapatnam - 530026",530026,Residential,543,change_of_use,0.57,0.55,0.48,0.42,0.41,0.5,2022,2024,2024-09-04T04:00:00Z,pending,21720,"Kavitha Varma",mock/ward-77/GVMC-077-0031.json
GVMC-077-0032,77,Malkapuram (Ward 77),Gnanapuram,17.666845,83.244613,"D.No 41, Main Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,439,new_build,0.58,0.61,0.43,0.49,0.37,0.33,2022,2024,2024-09-25T03:00:00Z,verified,35120,"Suresh Reddy",mock/ward-77/GVMC-077-0032.json
GVMC-077-0033,77,Malkapuram (Ward 77),Gnanapuram,17.68042,83.264686,"D.No 44, Lane, Malkapuram, Visakhapatnam - 530026",530026,Commercial,732,new_build,0.68,0.61,0.67,0.63,0.56,0.56,2022,2024,2024-09-03T02:00:00Z,pending,58560,"Krishna Varma",mock/ward-77/GVMC-077-0033.json
GVMC-077-0034,77,Malkapuram (Ward 77),Gnanapuram,17.686503,83.249942,"D.No 36, Temple Street, Malkapuram, Visakhapatnam - 530026",530026,Residential,648,new_build,0.82,0.82,0.79,0.67,0.72,0.49,2022,2024,2024-02-04T02:00:00Z,pending,51840,"Padma Patnaik",mock/ward-77/GVMC-077-0034.json
GVMC-077-0035,77,Malkapuram (Ward 77),Gnanapuram,17.674573,83.253123,"D.No 13-4, Beach Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,452,change_of_use,0.94,0.93,0.89,0.91,0.6,0.57,2022,2024,2024-12-28T05:00:00Z,pending,18080,"Ramesh Kumar",mock/ward-77/GVMC-077-0035.json
GVMC-077-0036,77,Malkapuram (Ward 77),Gnanapuram,17.668159,83.283377,"D.No 6, Cross Street, Malkapuram, Visakhapatnam - 530026",530026,Residential,202,change_of_use,0.5,0.4,0.44,0.36,0.29,0.43,2022,2024,2024-08-12T03:00:00Z,false_positive,8080,"Padma Varma",mock/ward-77/GVMC-077-0036.json
GVMC-077-0037,77,Malkapuram (Ward 77),Gnanapuram,17.670502,83.248312,"D.No 21, Ring Road Extension, Malkapuram, Visakhapatnam - 530026",530026,Mixed Use,705,new_build,0.88,0.77,0.74,0.74,0.66,0.56,2022,2024,2024-12-02T02:00:00Z,verified,56400,"Prasad Varma",mock/ward-77/GVMC-077-0037.json
GVMC-077-0038,77,Malkapuram (Ward 77),Gnanapuram,17.680601,83.261189,"D.No 12, Main Road, Malkapuram, Visakhapatnam - 530026",530026,Industrial,248,new_build,0.54,0.47,0.51,0.39,0.49,0.33,2022,2024,2024-05-04T01:00:00Z,underassessed,19840,"Divya Sarma",mock/ward-77/GVMC-077-0038.json
GVMC-077-0039,77,Malkapuram (Ward 77),Gnanapuram,17.677184,83.255456,"D.No 17, Beach Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,429,new_build,0.7,0.73,0.63,0.54,0.47,0.49,2022,2024,2024-04-01T01:00:00Z,pending,34320,"Suresh Prasad",mock/ward-77/GVMC-077-0039.json
GVMC-077-0040,77,Malkapuram (Ward 77),Gnanapuram,17.69425,83.286592,"D.No 38, Main Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,242,new_build,0.88,0.8,0.79,0.86,0.72,0.63,2022,2024,2024-12-07T04:00:00Z,pending,19360,"Mahesh Kumar",mock/ward-77/GVMC-077-0040.json
GVMC-077-0041,77,Malkapuram (Ward 77),Gnanapuram,17.672383,83.243074,"D.No 15, Main Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,373,change_of_use,0.93,0.81,0.71,0.74,0.67,0.68,2022,2024,2024-08-28T03:00:00Z,verified,14920,"Padma Kumar",mock/ward-77/GVMC-077-0041.json
GVMC-077-0042,77,Malkapuram (Ward 77),Gnanapuram,17.683199,83.254636,"D.No 39, Colony Road, Malkapuram, Visakhapatnam - 530026",530026,Residential,810,new_build,0.54,0.53,0.37,0.52,0.37,0.35,2022,2024,2024-09-11T01:00:00Z,false_positive,64800,"Suresh Patnaik",mock/ward-77/GVMC-077-0042.json
GVMC-078-0001,78,Autonagar (Ward 78),Gajuwaka,17.663,83.203684,"D.No 19-2, Nagar Road, Autonagar, Visakhapatnam - 530031",530031,Residential,280,change_of_use,0.78,0.8,0.65,0.6,0.53,0.64,2022,2024,2024-09-03T02:00:00Z,pending,11200,"Sowjanya Patnaik",mock/ward-78/GVMC-078-0001.json
GVMC-078-0002,78,Autonagar (Ward 78),Gajuwaka,17.641201,83.220708,"D.No 21, Beach Road, Autonagar, Visakhapatnam - 530031",530031,Vacant Land,591,new_build,0.52,0.46,0.37,0.52,0.32,0.26,2022,2024,2024-10-14T04:00:00Z,pending,47280,"Padma Prasad",mock/ward-78/GVMC-078-0002.json
GVMC-078-0003,78,Autonagar (Ward 78),Gajuwaka,17.650308,83.194714,"D.No 20, Market Road, Autonagar, Visakhapatnam - 530031",530031,Residential,505,change_of_use,0.68,0.57,0.63,0.68,0.6,0.54,2022,2024,2024-12-05T01:00:00Z,pending,20200,"Ravi Varma",mock/ward-78/GVMC-078-0003.json
GVMC-078-0004,78,Autonagar (Ward 78),Gajuwaka,17.660571,83.194109,"D.No 9, Main Road, Autonagar, Visakhapatnam - 530031",530031,Vacant Land,304,change_of_use,0.71,0.74,0.67,0.56,0.56,0.54,2022,2024,2024-07-15T02:00:00Z,underassessed,12160,"Padma Reddy",mock/ward-78/GVMC-078-0004.json
GVMC-078-0005,78,Autonagar (Ward 78),Gajuwaka,17.653513,83.238602,"D.No 25, Lane, Autonagar, Visakhapatnam - 530031",530031,Vacant Land,163,change_of_use,0.86,0.89,0.79,0.81,0.66,0.66,2022,2024,2024-01-15T03:00:00Z,underassessed,6520,"Haritha Prasad",mock/ward-78/GVMC-078-0005.json
GVMC-078-0006,78,Autonagar (Ward 78),Gajuwaka,17.650312,83.226339,"D.No 3, Beach Road, Autonagar, Visakhapatnam - 530031",530031,Residential,312,change_of_use,0.46,0.43,0.31,0.45,0.29,0.32,2022,2024,2024-10-02T03:00:00Z,verified,12480,"Anitha Chowdary",mock/ward-78/GVMC-078-0006.json
GVMC-078-0007,78,Autonagar (Ward 78),Gajuwaka,17.67738,83.236005,"D.No 28, Market Road, Autonagar, Visakhapatnam - 530031",530031,Residential,94,change_of_use,0.61,0.65,0.53,0.58,0.36,0.36,2022,2024,2024-03-01T05:00:00Z,pending,3760,"Swathi Varma",mock/ward-78/GVMC-078-0007.json
GVMC-078-0008,78,Autonagar (Ward 78),Gajuwaka,17.66998,83.216825,"D.No 24-7, Nagar Road, Autonagar, Visakhapatnam - 530031",530031,Commercial,125,new_build,0.66,0.67,0.47,0.5,0.55,0.53,2022,2024,2024-04-22T04:00:00Z,pending,10000,"Srinivas Naidu",mock/ward-78/GVMC-078-0008.json
